image_id,caption,fluency,diversity
bokete_19983,"since i got the email saying ""i've been elected,"" it's been a long time, but i can't transfer it.",0.929823,0.46174067
bokete_35633,"you're two months late, you're five months late, you're new, you're a month late, you're four months late.",0.9388082,0.46174067
bokete_18414,"that's good. that's good. that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good, that's good.",0.88678944,0.46174067
bokete_14686,"i'm always looking out the upstairs window, through the blinds, and the wax is always looking for my way out.",0.86995786,0.46174067
imgflip_162,when you just got done washing the poop off your car; and guess what???,0.87935096,0.46174067
bokete_11378,"this year, morimoto-san, twenty-eight years old, comes into the school yard on his bike after school every day.",0.9818887,0.46174067
bokete_82833,"oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.8949834,0.46174067
bokete_106597,"""i've been a kaiju for 20 years. i can tell by looking at him who shouldn't break it.""",0.86230004,0.46174067
bokete_31150,it's a very simple thing to do. it's a very simple thing to do. it's a very simple thing to do.,0.97944576,0.46174067
bokete_36989,"come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on.",0.9505553,0.46174067
bokete_44428,"""if it's too late for this guy's life, get ready for the pudding."" ""if you leave him alone, he'll die!""",0.9420517,0.46174067
bokete_21971,"""no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.7641961,0.46174067
bokete_15251,"good morning. today, if an old woman was in trouble and helped her on the way to work, she wouldn't be able to pass through.",0.9434459,0.46174067
bokete_43777,what are you doing?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.92129606,0.46174067
bokete_30947,squeeze and run away from the bag in the front of your bicycle. all right!,0.87357736,0.46174067
bokete_13455,it's the same thing as a horse. it's the same as a horse. it's the same as a horse. it's the same as a horse. it's the same as a horse. it's the same as a horse. it's the same as a horse. it's the same as a horse.,0.94430596,0.46174067
imgflip_123,looking through all the meme templates to make sure my meme is &quot;original&quot;; ain't nobody got time for that,0.6197032,0.46174067
imgflip_111,you're trying to clear your browser history for the month. an evony ad pops up while you try to do so.,0.9753533,0.46174067
bokete_19519,it's going to look like this. it's going to look like this. it's going to look like this. it's going to look like this.,0.9745105,0.46174067
bokete_13820,"that book is good. i've never read it, but i've never seen that movie. it's delicious! i've never been to that store.",0.9679786,0.46174067
bokete_62958,"and i'm going to tell you a little bit about this, and i'm going to tell you a little bit about this, and i'm going to tell you a little bit about it.",0.9652496,0.46174067
bokete_11580,"""hey, guys, keep practicing to get out! if you push this here, you can still be a ballpark!""",0.87560195,0.46174067
bokete_42129,"i don't give a fuck if you say, ""come with me on this trip.""",0.9583409,0.46174067
bokete_18486,"""what?"" he said, ""i hit the car all at once!",0.9503938,0.46174067
bokete_15339,"akirabe!'"" ""minpolan!"" ""a piece of rice!"" ""a piece of rice!"" ""give me water!""",0.90443087,0.46174067
bokete_27307,"no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.87097895,0.46174067
bokete_9479,"when santa's work is finished, the snow that he sent down for the scorpions will snow the next dry bank, a beautiful japanese custom.",0.9702702,0.46174067
bokete_29861,"no, no, no, no, no. you can only ask for a drink bar by any means.",0.91572905,0.46174067
bokete_30168,i'm not going to laugh at you. i'm not going to laugh at you. i'm not going to laugh at you.,0.9707581,0.46174067
bokete_50602,"""sister! i picked it up in the pond!"" ""oh, frogs?"" ""i'm not going to eat anything but melons.""",0.941058,0.46174067
imgflip_1287,people who know who let the dogs out; people who found out who asked; people who can out pizza the hut; people who can beat matt from wii sports,0.510945,0.46174067
bokete_88938,"did i lock your house? no, it's okay. but did i really call you? maybe it's okay, but...",0.9489383,0.46174067
bokete_105450,"i'm like, ""hey, hey, hey, what the fuck are you doing?",0.82534486,0.46174067
bokete_43024,"ah! oh, no! i'm sorry! it's not like i'm riding on a ball in a bunker! i'm out of caddy!",0.8925462,0.46174067
bokete_101619,"i've got a cat, i've got a cat, i've got a zoon, i've got a cat, i've got a cat, i've got a cat, i've got a cat, i've got a cat, i've got a cat, i've got a dog, i've got a cat, i've got a cat, i've got a cat, i've got a cat.",0.868353,0.46174067
bokete_63430,"""the one who said ""stupid,"" the one who said ""stupid,"" the one who said ""stupid,"" the one who said ""stupid,"" the one who said ""stupid.""",0.8595107,0.46174067
bokete_108093,"all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right, all right.",0.93283165,0.46174067
imgflip_210,the government thanking us for staying at home; me who just lying on my bed and scroll imgflip all day,0.03471901,0.46174067
bokete_9164,"oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.89554167,0.46174067
bokete_51668,"""the sign of my chest is ""the high line."" can you draw it too?""",0.78209597,0.46174067
bokete_62417,"""i thought i could run a ditch because it was the same black and white car... after the accident i was going to commit to alare.""",0.5995846,0.46174067
bokete_53089,"i'm glad to be back on the server, but i'm sure we'll be working on it again without a new subject.",0.96222186,0.46174067
bokete_30127,"hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey.",0.9078039,0.46174067
bokete_52085,"""hey, you're attaching one piece to the magazine that you buy each month to me, but it's finally going to be king's landing, isn't it?""",0.94527847,0.46174067
bokete_35651,i'm not going to be in. i'm not going to be in. i'm not going to be in. i'm not going to be in.,0.95335567,0.46174067
bokete_96616,"it's a memory from all the white guys, but i don't want you to be honest with me.",0.97527474,0.46174067
bokete_23326,"one morning, i got into a fight with a convenience store's brother and ran into the sea.",0.97761226,0.46174067
bokete_17272,"the challenger! we're almost there! one more question! if you fail, you'll get even faster!",0.9634584,0.46174067
bokete_56259,i bought a heater that can play. but the heater couldn't function without a bullet. the temperature of the heart is already below freezing.,0.9318965,0.46174067
bokete_11723,"i tried not to care, but my tail was different from the other kids.",0.87267375,0.46174067
bokete_37624,it's not going to work. it's not going to work. it's not going to work. it's not going to work.,0.9745928,0.46174067
bokete_96112,"hey, someone! who's... who's... who's... who's... who's... who's... who's... who's... who's... who's... who's... who's... who's... who's... who's... who's... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got... who's got...",0.858924,0.46174067
bokete_9530,"i was having a whiskey at a fancy bar when ""big burn"" slipped over the counter.",0.9810074,0.46174067
bokete_22055,"""well, ma'am, why don't you just use this?"" ""oh, you're just going to have a bluelett!""",0.767732,0.46174067
bokete_20244,you're the one with the hair on your face. you're the one with the hair on your face. you're the one with the hair on your face. you're the one with the hair on your face. you're the one with the hair on your face.,0.96531993,0.46174067
bokete_9198,"i've been looking for a seed that's rolled into a cotchup, and i've been thinking about it for a while.",0.97822934,0.46174067
bokete_29289,"i'm sorry i took a good look at you, but i was just standing there.",0.9757785,0.46174067
bokete_41224,"oh, you're a sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweet.",0.91493636,0.46174067
bokete_92156,"lord commander's new hitter and the bad-ass suspension holder showed up! next time, look forward to ""the warrior who hears change.""",0.88130397,0.46174067
bokete_10315,"i'm not going to go to school, i'm going to go to college, i'm going to go to college, i'm going to go to college, i'm going to go to college, i'm going to go to college, i'm going to go to college, i'm going to go to college, i'm going to go to college, i'm going to college, i'm going to college, i'm going to go to college, i'm going to college, i'm going to go to college, i'm going to college, i'm going to college, i'm going to college, i'm going to college, i'm going to college, i'm going to college, i'm going to college, i'm going to college, i'm going to college,",0.91328204,0.46174067
bokete_50745,"""i'll have to go ahead and do it first,"" but agent ida is becoming more and more serious.",0.9380836,0.46174067
bokete_14095,the ministry of health and human services has established a policy to ban mr. kato's behavior as part of a new form of flu prevention.,0.9638227,0.46174067
bokete_105934,he's got his name on it. he's got his name on it. he's got it in yellow.,0.92943805,0.46174067
bokete_14493,"i had the courage to say, ""the holistry man bought a pillow bag and was excited to know whose pillows he was carrying.""",0.93476903,0.46174067
bokete_26685,"it's made as a memorial from the garbage that we collected after the darkness of the night, but this year we didn't stop in the house until we started going to the toilet.",0.8817174,0.46174067
bokete_16769,"the more you dip in it, the more you smell of turnips... because it's a barrel full of a thousand barrels.",0.92541033,0.46174067
bokete_10637,"i've come this far after the enemy, but i've been told that there's a mine in this area, and i'm suddenly surprised.",0.9753736,0.46174067
bokete_91714,"i'm going to tell you a little bit about it, but i'm going to tell you a little bit about it, and i'm going to tell you a little bit about it, and i'm going to tell you a little bit about it, and i'm going to tell you a little bit about it. &gt;&gt;i'm going to tell you about it. &gt;&gt;i'm going to tell you about it. &gt;&gt;i'm going to tell you about it. &gt;&gt;i'm going to tell you about it. &gt;&gt;i'm going to tell you about it. &gt;&gt;&gt;i'm going to tell you. &gt;&gt; &gt;&gt;&gt;&gt;&gt;i'm going to tell you'm going to tell you guys about it. &gt; &gt;gt;gt;gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",0.93541205,0.46174067
bokete_18169,"every time a dove pops out of its overhead clock, a woman kicks the tree with her own attitude.",0.95896363,0.46174067
bokete_14350,"""let's split up now."" ""why?"" ""it was cute then, but now it looks like ""you're going to eat!""",0.61645347,0.46174067
bokete_100942,i imagined myself in a very wealthy family because of the fact that i was heard of classical music in my stomach.,0.7457445,0.46174067
bokete_42113,"if it was fun, everyone would bring me a sheet, and i've worked on my head on the ceiling.",0.84759176,0.46174067
bokete_37091,momochan? &lt;i&gt;michi-chan?&lt;/i&gt;&lt;/i&gt;&lt;/i&gt; &lt;i&gt;&lt;/i&gt; &lt;i&gt;&lt;/i&gt; &lt;i&gt;,0.7519254,0.46174067
bokete_12689,"even though i didn't get paid in return, i found out i was on the air.",0.93061376,0.46174067
bokete_104682,"i've been turned from the middle of the curve to the tree boomer, but i'm ready to take care of it.",0.94336236,0.46174067
bokete_58417,"""it's all of a sudden that blind feathers are officially slats."" ""oh, you?"" ""oh, i have to go to the next building. i'm sorry.""",0.8965622,0.46174067
bokete_107934,"when he was still a hawk, i beat him in my skill. now he's a fine hawk.",0.923535,0.46174067
bokete_63277,"he stole it, he opened it, he stole it, he opened it, he opened it, he opened it, he put his hand open, he put his hand up.",0.9494501,0.46174067
bokete_28434,"a man says, ""hey, don't let your face get close."" woman: ""that's not true. you stink more.""",0.900723,0.46174067
bokete_21145,"""let's put the table in a café-like style with the lancet mat."" the main meal leaves much to be desired.",0.52543133,0.46174067
bokete_49372,"madame said, ""may i speak to the manager?"" so the manager came along.",0.9689041,0.46174067
bokete_104941,"if you cross 100% every time you want to fuck me, i'll hit you with no questions.",0.9444348,0.46174067
bokete_34901,"welcome to the fresh fish corner today! one pack, 198 yen, and one pack, 298 yen...",0.90341806,0.46174067
bokete_49123,"it's hard to have a rush hour in the morning, but it's not a bad place to get hit by a little girl's ass.",0.94917226,0.46174067
bokete_11879,"sometimes, on a long journey, we stop at an exhausted stop. the station is not even apart.",0.764956,0.46174067
bokete_110402,"in front of him speaking of the blueness of the sky, neither his enemies nor his friends are involved anymore.",0.22887693,0.46174067
bokete_21933,"♪ i couldn't help it, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't, i couldn't... ♪",0.847857,0.46174067
bokete_107295,"when i showed it to a spirit medium, she said, ""this is the spirit of patience that died here.""",0.9534274,0.46174067
bokete_21993,"hi, cho! today i decided to hang out in front of the lady's house when i was delivering vegetables.",0.9775917,0.46174067
bokete_100382,"how many times do i have to tell you, grandma? we're not a flower shop.",0.973551,0.46174067
bokete_28098,"wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait.",0.8820409,0.46174067
bokete_37019,"i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay, i'm gay!",0.84432423,0.46174067
bokete_105596,i'm not going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it.,0.93792534,0.46174067
imgflip_132,stop threatening atheists with hell in my name. it's already so full of christian hypocrites that there's no room for them.,0.96666116,0.46174067
bokete_81128,"red's gonna change his pose a little bit, but blue's gonna wear it.",0.9449805,0.46174067
bokete_30755,"""well, you know, most of the craftsmen do research on the other tabs when they use words that they're not sure of.",0.90691686,0.46174067
bokete_100433,"no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no!",0.801358,0.46174067
bokete_32587,i'm going to pull up the link to the train that ran off and jump on it.,0.9820618,0.46174067
bokete_32859,"if you're going to break the sheets, you're going to have to remove the seared face! you're not going to do it tomorrow!",0.9674489,0.46174067
bokete_10879,"""where did you come from?"" ""why did you work so hard all by yourself?""",0.96646166,0.46174067
bokete_16742,"i'm going to sing ""the mind of the wine red"" for the fifth time today with my men's booing behind my back.",0.9408104,0.46174067
bokete_39913,"my landlord, i'm sorry. my teeth have grown so much that i'd like to hold them up.",0.9678687,0.46174067
imgflip_867,"image tagged in memes,how about no bear,stuffed animal,funny,you had one job,how about no,memes",0.16981009,0.46174067
bokete_44782,a moving scene that quickly pulls out an expensive watch from the wrist of a fallen lover in the middle of the dream,0.7920696,0.46174067
bokete_12993,"when the goddess who threw you in the pond asked you if it was normal or thin or dense, you chose to be strong.",0.9576374,0.46174067
imgflip_198,its friday; its the last day of school; its the last period of the day; your a highschool senior,0.3952674,0.46174067
bokete_76286,"i have cut out your order of pizza, so please eat before it gets cold.",0.9673981,0.46174067
bokete_10322,"it's so thick a log, it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's so thick it's like this.",0.95219195,0.46174067
bokete_32671,"the cat we were looking for, our detective office found it at its best!",0.8212303,0.46174067
bokete_31058,"- no. - no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.8269387,0.46174067
bokete_29874,so we're going to have to do something about it. we're going to do something about it. we're going to do something about it.,0.970206,0.46174067
bokete_110426,that's a lot of reaction after you've had a beer since you found out i'm in the car.,0.55201656,0.46174067
bokete_22695,"you know, if you don't know, if you don't know, you're going to have a heart, or an insect, or an insect, or an insect, or something?",0.93165326,0.46174067
bokete_104229,"no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.87446326,0.46174067
bokete_88085,"when i got up in the morning, i found it in my socks. thank you, santa.",0.97295964,0.46174067
bokete_37077,i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it! i'm going to do it!,0.93290704,0.46174067
imgflip_506,for an award-winning movie; a sensitive portrait of the inner life of a drug dealer; make him gay and black,0.7352443,0.46174067
bokete_55058,"i threw my memories with my ex-boyfriend at the sea and he threw them back, saying, ""don't, two outs, two outs.""",0.871401,0.46174067
bokete_80282,"it's a lot of salt coming from the upper military, and it's a lot of steam.",0.8286965,0.46174067
imgflip_160,"me trying to play my games which took months of money conservation, patience, and self control; go to sleep, now!",0.5967975,0.46174067
imgflip_46,oh look at that; i won a million dollars and all i have to do is enter my credit card,0.956218,0.46174067
bokete_48274,"i'm going to tell you a little bit about this, and i'm going to tell you a little bit about it, and i'm going to tell you a little bit about it, and i'm going to tell you a little bit about it.",0.97197026,0.46174067
bokete_35891,"♪ i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you, i'll burn you!",0.91064346,0.46174067
bokete_14556,"the last time i bought a rose, i thought it was rose, so this time i'm going to be careful and i'm going to buy a roast again.",0.9506849,0.46174067
bokete_31930,didn't you know you were going to be replaced with the new body ribbon before you even knew you were going to use it?,0.96066463,0.46174067
bokete_17541,it's not going to work. it's not going to work. it's not going to work. it's not going to work.,0.9745928,0.46174067
bokete_11696,"i'm going to go out with you after all. she's got a lot of shouts, but she's the senior.",0.87490124,0.46174067
bokete_14643,"at the end of the long journey, my mother, who i finally met, turned into a paplico.",0.94756615,0.46174067
bokete_24768,"there's an increase in the number of men in the united states who receive ""birth finger"" every year.",0.9657718,0.46174067
bokete_41029,"all right, all right, all right, all right, all right, all right, all right, all right, all right, all right!",0.92295057,0.46174067
imgflip_386,is google a boy or a girl? its a girl because it won't let you finish your sentence without suggesting other ideas,0.42521188,0.46174067
bokete_20115,"when i read about her in flowers, it's better to like her or not to like her. i like you!",0.9207856,0.46174067
bokete_23858,the new ultraman got his position in the lower half of his predecessor's body. that's why the new guy's strong and they won't fight.,0.6699318,0.46174067
imgflip_354,if gun laws prevent gun crime... ... how did i get shot in chicago?!?!,0.91700214,0.46174067
imgflip_267,"me: *finishes a song on the violin*
my grandfather: that was great!
me:",0.7793255,0.46174067
bokete_104282,"i'm like, ""what are you talking about? what are you talking about? what are you talking about?",0.837336,0.46174067
bokete_18162,"the story of him, who was unconscious under a soft crawler, and the loving dog who found it and helped it by accident.",0.91802,0.46174067
bokete_97408,"i take out one grain from my mouth, and i'm careful about it. i'm finally beginning to see the end.",0.9710949,0.46174067
bokete_31526,"ho ho, ho, ho, ho, ho, ho, ho, ho, ho, ho!",0.6539593,0.46174067
bokete_31026,"when i got my first girlfriend, i held her hand to kiss her in the park... hypnotizing her.",0.942124,0.46174067
bokete_17581,"""you're upset when you're on a diet, but you're a baked potato shop! you're going to give me this!""",0.8720156,0.46174067
bokete_52230,"""you can't make it here, and you can't make it. even if you try hard, you'll get the best of it. let's go home.""",0.9438692,0.46174067
bokete_17352,"""let's make it look like an electrician and pay the rent!"" ""what am i renting?"" ""oh, this month's drawing again!""",0.7776816,0.46174067
bokete_106678,"""you're about to ring the failed bell! if you do that, you're going to lose your green card!""",0.94489217,0.46174067
bokete_40832,what i wanted to say in my stupid way is that i'm going to film it and roll it up.,0.9729662,0.46174067
imgflip_471,"to whoever taught my children ""baby shark""... ...i will find you, and i will kill you.",0.9455608,0.46174067
bokete_106178,"""we'd rather not."" ""that's right. let's have fun with all the young people later."" ""that's right."" ""that's right.",0.96079135,0.46174067
bokete_51023,"we've got global warming, extreme weather, shortages of oil, desertization, rising sea levels, regional conflicts, economic disparities, and so on.",0.91246873,0.46174067
bokete_35417,"""your next-door girl, if you'd like, i'd like to take a look at this later play.",0.93431675,0.46174067
bokete_13608,"""don't laugh! we're less than 15 centimeters on our knees! that's how i feel about school violations!""",0.91078126,0.46174067
bokete_15555,"it's finally done, my frankenstein. let's go to bed early today and try to get the electric current out first thing in the morning.",0.9764262,0.46174067
bokete_31191,would you please pretend to wear a suit and go to work because you don't need to lie?,0.97585535,0.46174067
bokete_81442,"please, just once more let me say, ""let's go to the moon and punish him!""",0.94100344,0.46174067
bokete_20952,"""because you're students, the school vacation room is a big room. the teacher doesn't like it if it's not a suite.""",0.9219788,0.46174067
bokete_93507,"""no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.7638582,0.46174067
bokete_106641,snacks and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits and splits.,0.7536363,0.46174067
imgflip_312,"using them data?


da free wifi down here. wait, is that a charger down there!? goodbye 0%; wait, why is there blood on the charger? hello, full bars!",0.6144674,0.46174067
bokete_64436,"since the bus guide on my school trip was so cute, when we got together, we got on a rough map, and it made me feel worse.",0.9463921,0.46174067
imgflip_90,"*girls* can now become ""boy scouts""; if only there was something called ""girl scouts"" they could join.",0.857337,0.46174067
bokete_8481,"the night before the man who was imprisoned for his innocence was put in prison, he was taken care of by an older prisoner who said, ""you're free to me.""",0.9686151,0.46174067
bokete_15349,"""supposing a god is more red than yellow!"" ""red hot!"" ""red hot!"" ""red hot!""",0.8711447,0.46174067
bokete_91291,"ladies and gentlemen, i made the dish and brought it to you. i'm going to ask you again, did you have a hair in it?",0.9491536,0.46174067
bokete_108812,"""you're going to eat this?"" ""you're going to eat this."" ""you're going to eat this."" ""you're going to eat this.""",0.96054274,0.46174067
bokete_14053,"it was my daily routine to sit in this chair with a nitri. if you bought it, i can't help it. i'll be in the way every day from now on.",0.9652875,0.46174067
bokete_112497,"""the female bear tells the male about her pregnancy this way. and she's pregnant five times.""",0.8664939,0.46174067
bokete_107706,why don't you just hit me with a piece of cake and not just a piece of cake?,0.92354834,0.46174067
bokete_45473,it's a game of nipples. it's a game that's created by the behavior of these wild animals.,0.9692105,0.46174067
bokete_93285,"but sometimes i get angry at me, and then i get angry, and then i hug me, hold me hard, hold me hard, whisper ""i love you"" and i'll smile again.",0.87149924,0.46174067
bokete_50335,"""what he's going to tell you now is that it's a bit of a dirty content.""",0.87218326,0.46174067
bokete_21527,"she said, ""i'm too beautiful because i'm depressed"" to a tv-free tv show. i wondered whether i would hit her or her.",0.73835284,0.46174067
bokete_34493,"when you get so popular with someone who gets so much credit, it's like a long way away...",0.92337257,0.46174067
imgflip_413,"i get a grade if 56.7 and he doesn't round it to a 90. what the heck! my friend tom has a grade of 89.5, and ny teacher rounds it up to a 90",0.58189064,0.46174067
bokete_39715,"on the right hand side, lisa is wearing a pair of panties in shame."" left side is ""i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired, i'm tired.""",0.809333,0.46174067
bokete_35479,"once upon a time, the dressing room was closed, but now it even fell into the warehouse.",0.90865743,0.46174067
bokete_81637,it's thanks to everyone who won the league! thank you for the best moment! are you ready for the glasses?,0.9593525,0.46174067
bokete_46654,i'm not going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it. i'm going to do it.,0.9379349,0.46174067
imgflip_1708,"kobe bryant dies; australia burns; covid 19 global pandemic; severe tornadic weather in the american south east; potential economic collapse; with your powers combined, i am 2020!",0.618947,0.46174067
bokete_15698,"when i got home after arguing over the phone with my daughter-in-law, i was sure she would resist.",0.97905916,0.46174067
bokete_29503,"come on, come on, come on, come on, come on, come on, come on, come on, come on!",0.951289,0.46174067
bokete_45108,"i'm like, ""oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",0.77633005,0.46174067
bokete_17786,someone from the gogglers caught in enemy traps. does this look like a piece of wood? i don't know who got into this room.,0.94115347,0.46174067
bokete_107636,"go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go, go.",0.93883413,0.46174067
imgflip_1237,"when there is a storm 
and you want to watch a lightning

 
 
 
 


the lightning; when you dont look
 
 
  
 
 




the lightning",0.45505235,0.46174067
bokete_48113,"i'm going to call you backstage, and i'm going to call you a conductor who doesn't like you, and i'm going to kick your ass with this.",0.9681042,0.46174067
bokete_44522,"i took a sneak look at my daughter's notebook, and there was a shocking picture that went beyond my expectations.",0.9733455,0.46174067
imgflip_178,"everyone: taking a nap
will make you feel less 
tired and ready to take on
 the day with new energy; anytime i take a nap:",0.7069725,0.46174067
imgflip_1834,some days the best part of my job... is that the chair spins!!!,0.95901567,0.46174067
bokete_21198,"i'm going to give you an audition for the fourth season of the show, where i'm only given the title ""strong.""",0.9692318,0.46174067
bokete_78811,"when i'm looking at a black triangle, it's a trick art that looks like a man with hair like a chrysanthemum.",0.65892655,0.46174067
imgflip_230,"i have bad news for y'all... my school system blocked image flip. i was only able to get in by a fluke in the system. this might be one of the last memes i make on this account (hint hint, i don't have a second one.) this is a farewell from me, or at least for now :(",0.7116584,0.46174067
bokete_98514,"i asked my master to reform, but he didn't have any compliments, so let's give him a compliment on the curtain.",0.9427114,0.46174067
imgflip_1522,your mom is talking to a friend over the phone; your mom starts talking to a friend in the grocery store,0.97371,0.46174067
bokete_30270,"i want you to write ""to ken"" too. that's right, at the end. i'm sorry.",0.9338668,0.46174067
bokete_87620,"and if you look at this picture here, the line of clothing represents the amount of water left.",0.9291298,0.46174067
bokete_42650,my name is scott. i can hire me for 50 gold a week. what will you do?,0.95286685,0.46174067
bokete_38734,next question... did you ever hit a high school girl who hides her skirt on the stairs?,0.96753705,0.46174067
